formula,MUC,time(ms)
forobotsr1f0_G_mh.alaska,"['(false R (((((((((((((((((((((! rob) | (! re)) | (! pr)) | (X l)) & ((((! rob) | (! re)) | pr) | (X re))) & (((! rob) | (! l)) | (X ra))) & (((((! rob) | (! ra)) | ps) | ff) | (X ra))) & ((((! rob) | (! ra)) | (! ps)) | (X h1))) & (((((! rob) | (! ra)) | ps) | (! ff)) | (X mf))) & (((((! rob) | (! mf)) | ps) | (! ff)) | (X (mf | g)))) & (((((! rob) | (! mf)) | ps) | ff) | (X s1))) & ((((! rob) | (! mf)) | (! ps)) | (X h1))) & ((((! rob) | (! s1)) | (! ps)) | (X h1))) & (((((! rob) | (! s1)) | ps) | (! ff)) | (X mf))) & ((((((! rob) | (! s1)) | ps) | pt) | ff) | (X s1))) & ((((((! rob) | (! s1)) | ps) | (! pt)) | ff) | (X ra))) & (((! rob) | (! h1)) | (X (h1 | re)))) & (((! rob) | (! g)) | (X mh))) & (((! rob) | (! mh)) | (X (mh | d)))) & (((! rob) | (! d)) | (X re))) & ((! rob) | (X rob))))', 'rob']",20
phltl_33_32.alaska,"['(false R ((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((! p1) | (! p2)) & ((! p1) | (! p3))) & ((! p1) | (! p4))) & ((! p1) | (! p5))) & ((! p1) | (! p6))) & ((! p1) | (! p7))) & ((! p1) | (! p8))) & ((! p1) | (! p9))) & ((! p1) | (! p10))) & ((! p1) | (! p11))) & ((! p1) | (! p12))) & ((! p1) | (! p13))) & ((! p1) | (! p14))) & ((! p1) | (! p15))) & ((! p1) | (! p16))) & ((! p1) | (! p17))) & ((! p1) | (! p18))) & ((! p1) | (! p19))) & ((! p1) | (! p20))) & ((! p1) | (! p21))) & ((! p1) | (! p22))) & ((! p1) | (! p23))) & ((! p1) | (! p24))) & ((! p1) | (! p25))) & ((! p1) | (! p26))) & ((! p1) | (! p27))) & ((! p1) | (! p28))) & ((! p1) | (! p29))) & ((! p1) | (! p30))) & ((! p1) | (! p31))) & ((! p1) | (! p32))) & ((! p1) | (! p33))) & ((((((((((((((((((((((((((((((((! p2) | (! p3)) & ((! p2) | (! p4))) & ((! p2) | (! p5))) & ((! p2) | (! p6))) & ((! p2) | (! p7))) & ((! p2) | (! p8))) & ((! p2) | (! p9))) & ((! p2) | (! p10))) & ((! p2) | (! p11))) & ((! p2) | (! p12))) & ((! p2) | (! p13))) & ((! p2) | (! p14))) & ((! p2) | (! p15))) & ((! p2) | (! p16))) & ((! p2) | (! p17))) & ((! p2) | (! p18))) & ((! p2) | (! p19))) & ((! p2) | (! p20))) & ((! p2) | (! p21))) & ((! p2) | (! p22))) & ((! p2) | (! p23))) & ((! p2) | (! p24))) & ((! p2) | (! p25))) & ((! p2) | (! p26))) & ((! p2) | (! p27))) & ((! p2) | (! p28))) & ((! p2) | (! p29))) & ((! p2) | (! p30))) & ((! p2) | (! p31))) & ((! p2) | (! p32))) & ((! p2) | (! p33)))) & (((((((((((((((((((((((((((((((! p3) | (! p4)) & ((! p3) | (! p5))) & ((! p3) | (! p6))) & ((! p3) | (! p7))) & ((! p3) | (! p8))) & ((! p3) | (! p9))) & ((! p3) | (! p10))) & ((! p3) | (! p11))) & ((! p3) | (! p12))) & ((! p3) | (! p13))) & ((! p3) | (! p14))) & ((! p3) | (! p15))) & ((! p3) | (! p16))) & ((! p3) | (! p17))) & ((! p3) | (! p18))) & ((! p3) | (! p19))) & ((! p3) | (! p20))) & ((! p3) | (! p21))) & ((! p3) | (! p22))) & ((! p3) | (! p23))) & ((! p3) | (! p24))) & ((! p3) | (! p25))) & ((! p3) | (! p26))) & ((! p3) | (! p27))) & ((! p3) | (! p28))) & ((! p3) | (! p29))) & ((! p3) | (! p30))) & ((! p3) | (! p31))) & ((! p3) | (! p32))) & ((! p3) | (! p33)))) & ((((((((((((((((((((((((((((((! p4) | (! p5)) & ((! p4) | (! p6))) & ((! p4) | (! p7))) & ((! p4) | (! p8))) & ((! p4) | (! p9))) & ((! p4) | (! p10))) & ((! p4) | (! p11))) & ((! p4) | (! p12))) & ((! p4) | (! p13))) & ((! p4) | (! p14))) & ((! p4) | (! p15))) & ((! p4) | (! p16))) & ((! p4) | (! p17))) & ((! p4) | (! p18))) & ((! p4) | (! p19))) & ((! p4) | (! p20))) & ((! p4) | (! p21))) & ((! p4) | (! p22))) & ((! p4) | (! p23))) & ((! p4) | (! p24))) & ((! p4) | (! p25))) & ((! p4) | (! p26))) & ((! p4) | (! p27))) & ((! p4) | (! p28))) & ((! p4) | (! p29))) & ((! p4) | (! p30))) & ((! p4) | (! p31))) & ((! p4) | (! p32))) & ((! p4) | (! p33)))) & (((((((((((((((((((((((((((((! p5) | (! p6)) & ((! p5) | (! p7))) & ((! p5) | (! p8))) & ((! p5) | (! p9))) & ((! p5) | (! p10))) & ((! p5) | (! p11))) & ((! p5) | (! p12))) & ((! p5) | (! p13))) & ((! p5) | (! p14))) & ((! p5) | (! p15))) & ((! p5) | (! p16))) & ((! p5) | (! p17))) & ((! p5) | (! p18))) & ((! p5) | (! p19))) & ((! p5) | (! p20))) & ((! p5) | (! p21))) & ((! p5) | (! p22))) & ((! p5) | (! p23))) & ((! p5) | (! p24))) & ((! p5) | (! p25))) & ((! p5) | (! p26))) & ((! p5) | (! p27))) & ((! p5) | (! p28))) & ((! p5) | (! p29))) & ((! p5) | (! p30))) & ((! p5) | (! p31))) & ((! p5) | (! p32))) & ((! p5) | (! p33)))) & ((((((((((((((((((((((((((((! p6) | (! p7)) & ((! p6) | (! p8))) & ((! p6) | (! p9))) & ((! p6) | (! p10))) & ((! p6) | (! p11))) & ((! p6) | (! p12))) & ((! p6) | (! p13))) & ((! p6) | (! p14))) & ((! p6) | (! p15))) & ((! p6) | (! p16))) & ((! p6) | (! p17))) & ((! p6) | (! p18))) & ((! p6) | (! p19))) & ((! p6) | (! p20))) & ((! p6) | (! p21))) & ((! p6) | (! p22))) & ((! p6) | (! p23))) & ((! p6) | (! p24))) & ((! p6) | (! p25))) & ((! p6) | (! p26))) & ((! p6) | (! p27))) & ((! p6) | (! p28))) & ((! p6) | (! p29))) & ((! p6) | (! p30))) & ((! p6) | (! p31))) & ((! p6) | (! p32))) & ((! p6) | (! p33)))) & (((((((((((((((((((((((((((! p7) | (! p8)) & ((! p7) | (! p9))) & ((! p7) | (! p10))) & ((! p7) | (! p11))) & ((! p7) | (! p12))) & ((! p7) | (! p13))) & ((! p7) | (! p14))) & ((! p7) | (! p15))) & ((! p7) | (! p16))) & ((! p7) | (! p17))) & ((! p7) | (! p18))) & ((! p7) | (! p19))) & ((! p7) | (! p20))) & ((! p7) | (! p21))) & ((! p7) | (! p22))) & ((! p7) | (! p23))) & ((! p7) | (! p24))) & ((! p7) | (! p25))) & ((! p7) | (! p26))) & ((! p7) | (! p27))) & ((! p7) | (! p28))) & ((! p7) | (! p29))) & ((! p7) | (! p30))) & ((! p7) | (! p31))) & ((! p7) | (! p32))) & ((! p7) | (! p33)))) & ((((((((((((((((((((((((((! p8) | (! p9)) & ((! p8) | (! p10))) & ((! p8) | (! p11))) & ((! p8) | (! p12))) & ((! p8) | (! p13))) & ((! p8) | (! p14))) & ((! p8) | (! p15))) & ((! p8) | (! p16))) & ((! p8) | (! p17))) & ((! p8) | (! p18))) & ((! p8) | (! p19))) & ((! p8) | (! p20))) & ((! p8) | (! p21))) & ((! p8) | (! p22))) & ((! p8) | (! p23))) & ((! p8) | (! p24))) & ((! p8) | (! p25))) & ((! p8) | (! p26))) & ((! p8) | (! p27))) & ((! p8) | (! p28))) & ((! p8) | (! p29))) & ((! p8) | (! p30))) & ((! p8) | (! p31))) & ((! p8) | (! p32))) & ((! p8) | (! p33)))) & (((((((((((((((((((((((((! p9) | (! p10)) & ((! p9) | (! p11))) & ((! p9) | (! p12))) & ((! p9) | (! p13))) & ((! p9) | (! p14))) & ((! p9) | (! p15))) & ((! p9) | (! p16))) & ((! p9) | (! p17))) & ((! p9) | (! p18))) & ((! p9) | (! p19))) & ((! p9) | (! p20))) & ((! p9) | (! p21))) & ((! p9) | (! p22))) & ((! p9) | (! p23))) & ((! p9) | (! p24))) & ((! p9) | (! p25))) & ((! p9) | (! p26))) & ((! p9) | (! p27))) & ((! p9) | (! p28))) & ((! p9) | (! p29))) & ((! p9) | (! p30))) & ((! p9) | (! p31))) & ((! p9) | (! p32))) & ((! p9) | (! p33)))) & ((((((((((((((((((((((((! p10) | (! p11)) & ((! p10) | (! p12))) & ((! p10) | (! p13))) & ((! p10) | (! p14))) & ((! p10) | (! p15))) & ((! p10) | (! p16))) & ((! p10) | (! p17))) & ((! p10) | (! p18))) & ((! p10) | (! p19))) & ((! p10) | (! p20))) & ((! p10) | (! p21))) & ((! p10) | (! p22))) & ((! p10) | (! p23))) & ((! p10) | (! p24))) & ((! p10) | (! p25))) & ((! p10) | (! p26))) & ((! p10) | (! p27))) & ((! p10) | (! p28))) & ((! p10) | (! p29))) & ((! p10) | (! p30))) & ((! p10) | (! p31))) & ((! p10) | (! p32))) & ((! p10) | (! p33)))) & (((((((((((((((((((((((! p11) | (! p12)) & ((! p11) | (! p13))) & ((! p11) | (! p14))) & ((! p11) | (! p15))) & ((! p11) | (! p16))) & ((! p11) | (! p17))) & ((! p11) | (! p18))) & ((! p11) | (! p19))) & ((! p11) | (! p20))) & ((! p11) | (! p21))) & ((! p11) | (! p22))) & ((! p11) | (! p23))) & ((! p11) | (! p24))) & ((! p11) | (! p25))) & ((! p11) | (! p26))) & ((! p11) | (! p27))) & ((! p11) | (! p28))) & ((! p11) | (! p29))) & ((! p11) | (! p30))) & ((! p11) | (! p31))) & ((! p11) | (! p32))) & ((! p11) | (! p33)))) & ((((((((((((((((((((((! p12) | (! p13)) & ((! p12) | (! p14))) & ((! p12) | (! p15))) & ((! p12) | (! p16))) & ((! p12) | (! p17))) & ((! p12) | (! p18))) & ((! p12) | (! p19))) & ((! p12) | (! p20))) & ((! p12) | (! p21))) & ((! p12) | (! p22))) & ((! p12) | (! p23))) & ((! p12) | (! p24))) & ((! p12) | (! p25))) & ((! p12) | (! p26))) & ((! p12) | (! p27))) & ((! p12) | (! p28))) & ((! p12) | (! p29))) & ((! p12) | (! p30))) & ((! p12) | (! p31))) & ((! p12) | (! p32))) & ((! p12) | (! p33)))) & (((((((((((((((((((((! p13) | (! p14)) & ((! p13) | (! p15))) & ((! p13) | (! p16))) & ((! p13) | (! p17))) & ((! p13) | (! p18))) & ((! p13) | (! p19))) & ((! p13) | (! p20))) & ((! p13) | (! p21))) & ((! p13) | (! p22))) & ((! p13) | (! p23))) & ((! p13) | (! p24))) & ((! p13) | (! p25))) & ((! p13) | (! p26))) & ((! p13) | (! p27))) & ((! p13) | (! p28))) & ((! p13) | (! p29))) & ((! p13) | (! p30))) & ((! p13) | (! p31))) & ((! p13) | (! p32))) & ((! p13) | (! p33)))) & ((((((((((((((((((((! p14) | (! p15)) & ((! p14) | (! p16))) & ((! p14) | (! p17))) & ((! p14) | (! p18))) & ((! p14) | (! p19))) & ((! p14) | (! p20))) & ((! p14) | (! p21))) & ((! p14) | (! p22))) & ((! p14) | (! p23))) & ((! p14) | (! p24))) & ((! p14) | (! p25))) & ((! p14) | (! p26))) & ((! p14) | (! p27))) & ((! p14) | (! p28))) & ((! p14) | (! p29))) & ((! p14) | (! p30))) & ((! p14) | (! p31))) & ((! p14) | (! p32))) & ((! p14) | (! p33)))) & (((((((((((((((((((! p15) | (! p16)) & ((! p15) | (! p17))) & ((! p15) | (! p18))) & ((! p15) | (! p19))) & ((! p15) | (! p20))) & ((! p15) | (! p21))) & ((! p15) | (! p22))) & ((! p15) | (! p23))) & ((! p15) | (! p24))) & ((! p15) | (! p25))) & ((! p15) | (! p26))) & ((! p15) | (! p27))) & ((! p15) | (! p28))) & ((! p15) | (! p29))) & ((! p15) | (! p30))) & ((! p15) | (! p31))) & ((! p15) | (! p32))) & ((! p15) | (! p33)))) & ((((((((((((((((((! p16) | (! p17)) & ((! p16) | (! p18))) & ((! p16) | (! p19))) & ((! p16) | (! p20))) & ((! p16) | (! p21))) & ((! p16) | (! p22))) & ((! p16) | (! p23))) & ((! p16) | (! p24))) & ((! p16) | (! p25))) & ((! p16) | (! p26))) & ((! p16) | (! p27))) & ((! p16) | (! p28))) & ((! p16) | (! p29))) & ((! p16) | (! p30))) & ((! p16) | (! p31))) & ((! p16) | (! p32))) & ((! p16) | (! p33)))) & (((((((((((((((((! p17) | (! p18)) & ((! p17) | (! p19))) & ((! p17) | (! p20))) & ((! p17) | (! p21))) & ((! p17) | (! p22))) & ((! p17) | (! p23))) & ((! p17) | (! p24))) & ((! p17) | (! p25))) & ((! p17) | (! p26))) & ((! p17) | (! p27))) & ((! p17) | (! p28))) & ((! p17) | (! p29))) & ((! p17) | (! p30))) & ((! p17) | (! p31))) & ((! p17) | (! p32))) & ((! p17) | (! p33)))) & ((((((((((((((((! p18) | (! p19)) & ((! p18) | (! p20))) & ((! p18) | (! p21))) & ((! p18) | (! p22))) & ((! p18) | (! p23))) & ((! p18) | (! p24))) & ((! p18) | (! p25))) & ((! p18) | (! p26))) & ((! p18) | (! p27))) & ((! p18) | (! p28))) & ((! p18) | (! p29))) & ((! p18) | (! p30))) & ((! p18) | (! p31))) & ((! p18) | (! p32))) & ((! p18) | (! p33)))) & (((((((((((((((! p19) | (! p20)) & ((! p19) | (! p21))) & ((! p19) | (! p22))) & ((! p19) | (! p23))) & ((! p19) | (! p24))) & ((! p19) | (! p25))) & ((! p19) | (! p26))) & ((! p19) | (! p27))) & ((! p19) | (! p28))) & ((! p19) | (! p29))) & ((! p19) | (! p30))) & ((! p19) | (! p31))) & ((! p19) | (! p32))) & ((! p19) | (! p33)))) & ((((((((((((((! p20) | (! p21)) & ((! p20) | (! p22))) & ((! p20) | (! p23))) & ((! p20) | (! p24))) & ((! p20) | (! p25))) & ((! p20) | (! p26))) & ((! p20) | (! p27))) & ((! p20) | (! p28))) & ((! p20) | (! p29))) & ((! p20) | (! p30))) & ((! p20) | (! p31))) & ((! p20) | (! p32))) & ((! p20) | (! p33)))) & (((((((((((((! p21) | (! p22)) & ((! p21) | (! p23))) & ((! p21) | (! p24))) & ((! p21) | (! p25))) & ((! p21) | (! p26))) & ((! p21) | (! p27))) & ((! p21) | (! p28))) & ((! p21) | (! p29))) & ((! p21) | (! p30))) & ((! p21) | (! p31))) & ((! p21) | (! p32))) & ((! p21) | (! p33)))) & ((((((((((((! p22) | (! p23)) & ((! p22) | (! p24))) & ((! p22) | (! p25))) & ((! p22) | (! p26))) & ((! p22) | (! p27))) & ((! p22) | (! p28))) & ((! p22) | (! p29))) & ((! p22) | (! p30))) & ((! p22) | (! p31))) & ((! p22) | (! p32))) & ((! p22) | (! p33)))) & (((((((((((! p23) | (! p24)) & ((! p23) | (! p25))) & ((! p23) | (! p26))) & ((! p23) | (! p27))) & ((! p23) | (! p28))) & ((! p23) | (! p29))) & ((! p23) | (! p30))) & ((! p23) | (! p31))) & ((! p23) | (! p32))) & ((! p23) | (! p33)))) & ((((((((((! p24) | (! p25)) & ((! p24) | (! p26))) & ((! p24) | (! p27))) & ((! p24) | (! p28))) & ((! p24) | (! p29))) & ((! p24) | (! p30))) & ((! p24) | (! p31))) & ((! p24) | (! p32))) & ((! p24) | (! p33)))) & (((((((((! p25) | (! p26)) & ((! p25) | (! p27))) & ((! p25) | (! p28))) & ((! p25) | (! p29))) & ((! p25) | (! p30))) & ((! p25) | (! p31))) & ((! p25) | (! p32))) & ((! p25) | (! p33)))) & ((((((((! p26) | (! p27)) & ((! p26) | (! p28))) & ((! p26) | (! p29))) & ((! p26) | (! p30))) & ((! p26) | (! p31))) & ((! p26) | (! p32))) & ((! p26) | (! p33)))) & (((((((! p27) | (! p28)) & ((! p27) | (! p29))) & ((! p27) | (! p30))) & ((! p27) | (! p31))) & ((! p27) | (! p32))) & ((! p27) | (! p33)))) & ((((((! p28) | (! p29)) & ((! p28) | (! p30))) & ((! p28) | (! p31))) & ((! p28) | (! p32))) & ((! p28) | (! p33)))) & (((((! p29) | (! p30)) & ((! p29) | (! p31))) & ((! p29) | (! p32))) & ((! p29) | (! p33)))) & ((((! p30) | (! p31)) & ((! p30) | (! p32))) & ((! p30) | (! p33)))) & (((! p31) | (! p32)) & ((! p31) | (! p33)))) & ((! p32) | (! p33))))', '(false R (true U p31))', '(false R (true U p13))']",290410
pltl-12-0-53-3-0-200008.alaska,['(false R (((X p12) | (X (! p1))) | (X (! p8))))'],470
spec_c_20.alaska
O1formula9.alaska,"['(false R c)', '(X (! c))']",0
pltl-5-0-19-3-0-200006.alaska,['(false R (((X p2) | (X p1)) | (X p4)))'],10
lift_b_l_9.alaska,"['(false R ((((((((((u | (((((((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3))) & (((! b4) | (X b4)) & ((N (! b4)) | b4))) & (((! b5) | (X b5)) & ((N (! b5)) | b5))) & (((! b6) | (X b6)) & ((N (! b6)) | b6))) & (((! b7) | (X b7)) & ((N (! b7)) | b7))) & (((! b8) | (X b8)) & ((N (! b8)) | b8)))) & (((! b0) | ((((! bf0) & (! bf1)) & (! bf2)) & (! bf3))) | (X b0))) & (((! b1) | (((bf0 & (! bf1)) & (! bf2)) & (! bf3))) | (X b1))) & (((! b2) | ((((! bf0) & bf1) & (! bf2)) & (! bf3))) | (X b2))) & (((! b3) | (((bf0 & bf1) & (! bf2)) & (! bf3))) | (X b3))) & (((! b4) | ((((! bf0) & (! bf1)) & bf2) & (! bf3))) | (X b4))) & (((! b5) | (((bf0 & (! bf1)) & bf2) & (! bf3))) | (X b5))) & (((! b6) | ((((! bf0) & bf1) & bf2) & (! bf3))) | (X b6))) & (((! b7) | (((bf0 & bf1) & bf2) & (! bf3))) | (X b7))) & (((! b8) | ((((! bf0) & (! bf1)) & (! bf2)) & bf3)) | (X b8))))', '(false R (true U b2))', '(false R (true U b7))']",105640
pltl-12-0-78-3-0-200008.alaska,['(false R (((X (! p8)) | (X p6)) | (X p5)))'],1050
pltl-5-0-16-3-0-200000.alaska,['(false R (((X p1) | (X p5)) | (X p2)))'],0
pltl-5-0-10-3-0-200005.alaska,['(false R (((X (! p3)) | (X p5)) | (X (! p2))))'],0
lift_f_l_4.alaska,"['(false R (((((u | ((((((! b0) | (X b0)) & ((N (! b0)) | b0)) & (((! b1) | (X b1)) & ((N (! b1)) | b1))) & (((! b2) | (X b2)) & ((N (! b2)) | b2))) & (((! b3) | (X b3)) & ((N (! b3)) | b3)))) & (((! b0) | f0) | (X b0))) & (((! b1) | f1) | (X b1))) & (((! b2) | f2) | (X b2))) & (((! b3) | f3) | (X b3))))', '(false R (true U b3))', '(false R ((((((! u) | ((((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2))) & (((! f3) | (X f3)) & ((N (! f3)) | f3)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X ((f1 | f2) | f3)))) & ((! f3) | (X (f2 | f3)))))']",550
pltl-12-0-60-3-0-200002.alaska,['(false R (((X (! p5)) | (X (! p9))) | (X (! p7))))'],630
pltl-5-0-2-3-0-200001.alaska,['(false R (((X p4) | (X p2)) | (X (! p1))))'],0
pltl-12-0-1-3-0-200000.alaska,['(false R (((X (! p2)) | (X (! p5))) | (X (! p4))))'],0
pltl-12-0-4-3-0-200001.alaska,['(false R (((X p4) | (X p7)) | (X (! p9))))'],0
counterLinear19.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))))))))))))))))))))))))))))))']",1860
pltl-5-0-35-3-0-200001.alaska,['(false R (((X p5) | (X (! p1))) | (X p3)))'],90
pltl-5-0-3-3-0-200009.alaska,['(false R (((X p4) | (X p1)) | (X p2)))'],0
unsat184.txt,"['((X (go & ta)) | (true U (cc & tc)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))']",0
pltl-12-0-49-3-0-200001.alaska,['(false R (((X p10) | (X (! p9))) | (X (! p3))))'],390
unsat46.txt,"['((m & (! p)) | (false R ((! l) & (! m))))', '(false R (p | ((! m) & (X l))))', '(false R ((l | (! p)) | m))']",0
unsat27.txt,"['(false R ((! r) | (false R (! s))))', '(false R ((! q) | s))', '(((r & (true U s)) | (true U (p & (false R (! q))))) | (true U (q & (! s))))', '(false R ((! p) | (true U q)))']",0
unsat146.txt,"['(false R ((! q) | p))', '(true U (false R ((p & (! q)) R ((p & (! q)) | ((! p) & q)))))', '(false R ((! p) | (true U q)))']",0
pltl-12-0-7-3-0-200006.alaska,['(false R (((X (! p8)) | (X (! p3))) | (X (! p6))))'],0
pltl-12-0-44-3-0-200009.alaska,['(false R (((X p11) | (X (! p8))) | (X p9)))'],260
pltl-12-0-22-3-0-200001.alaska,['(false R (((X (! p7)) | (X (! p4))) | (X p11)))'],60
pltl-12-0-13-3-0-200008.alaska,['(false R (((X (! p7)) | (X (! p9))) | (X p3)))'],20
pltl-5-0-27-3-0-200001.alaska,['(false R (((X p5) | (X p1)) | (X (! p3))))'],50
pltl-5-0-12-3-0-200000.alaska,['(false R (((X p4) | (X (! p3))) | (X p5)))'],0
lift_f_18.alaska
pltl-12-0-39-3-0-200001.alaska,['(false R (((X p5) | (X (! p9))) | (X (! p3))))'],200
unsat15.txt,"['(true U (p & r))', '(false R ((! r) | (false R (! s))))', '(false R ((! q) | s))', '(false R ((! p) | (true U q)))']",0
pltl-12-0-1-3-0-200003.alaska,['(false R (((X (! p11)) | (X p3)) | (X p2)))'],0
pltl-12-0-25-3-0-200003.alaska,['(false R (((X (! p12)) | (X (! p2))) | (X (! p11))))'],90
pltl-5-0-17-3-0-200006.alaska,['(false R (((X p4) | (X p2)) | (X p1)))'],10
unsat36.txt,"['(X ((! l) & (! m)))', '(X (X ((! l) & (! m))))', '(false R (p | ((! m) & (X l))))', '(false R ((l | (! p)) | m))']",0
lift_f_l_3.alaska,"['(false R (((((! u) | (((((! f0) | (X f0)) & ((N (! f0)) | f0)) & (((! f1) | (X f1)) & ((N (! f1)) | f1))) & (((! f2) | (X f2)) & ((N (! f2)) | f2)))) & ((! f0) | (X (f0 | f1)))) & ((! f1) | (X ((f0 | f1) | f2)))) & ((! f2) | (X (f1 | f2)))))', '(false R (true U b2))', '(false R ((((! b0) | (true U f0)) & ((! b1) | (true U f1))) & ((! b2) | (true U f2))))']",230
counterLinear5.alaska,"['a', '(false R ((! a) | (X ((! a) & (X ((! a) & (X ((! a) & (X ((! a) & (X a)))))))))))']",10
unsat71.txt,"['(false R (((! c) | n) | (! d)))', '(false R ((((! c) | (! m)) | (! n)) | d))', '(true U ((((! h) & i) | (true U ((c & d) & (! n)))) | (((! h) & i) R (((! h) & i) | ((false R a) & (true U (((a & c) & (! d)) & n)))))))', '(false R ((! a) | m))', '(false R (h | (! n)))', '(false R (n | (! i)))']",0
pltl-12-0-47-3-0-200003.alaska,['(false R (((X (! p6)) | (X p12)) | (X p8)))'],340
unsat150.txt,"['(true U ((true U (p & (false R (! q)))) | (X ((! p) U ((! p) & (false R q))))))', '(false R ((! q) | p))', '(false R ((! p) | (true U q)))']",0
unsat226.txt,"['(false R ((! c) | (! f)))', '(((((c & f) | (true U (c & o))) | (true U (f & o))) | (true U (c & ((! c) R ((! d) & (! f)))))) | (true U (c & ((! c) R ((! d) & (! o))))))', '(false R ((! c) | (c U (d | o))))', '(false R ((! o) | (! f)))', '(false R ((! o) | (! c)))', '(false R ((! c) | (c U (d | f))))']",0
pltl-12-0-14-3-0-200004.alaska,['(false R (((X p11) | (X (! p10))) | (X (! p8))))'],10
lift_b_f_l_13.alaska
pltl-12-0-38-3-0-200000.alaska,['(false R (((X p1) | (X p5)) | (X p9)))'],190
spec_cl_2.alaska,['(false R ((((! BtoS_ACK1) & (X BtoS_ACK1)) & (X SLC0)) | ((BtoS_ACK1 | (X (! BtoS_ACK1))) & (X (! SLC0)))))'],3270
counterCarry14.alaska
pltl-12-0-78-3-0-200006.alaska,['(false R (((X (! p12)) | (X p8)) | (X (! p6))))'],1100
pltl-5-0-20-3-0-200002.alaska,['(false R (((X (! p3)) | (X (! p5))) | (X p1)))'],20
pltl-5-0-2-3-0-200006.alaska,['(false R (((X (! p1)) | (X p5)) | (X p3)))'],0
unsat179.txt,"['(true U ((go & ta) | ((cc & ta) & tc)))', '(false R ((! ta) | (! go)))', '(false R ((! tc) | (! cc)))']",0
pltl-12-0-59-3-0-200002.alaska
pltl-5-0-16-3-0-200009.alaska,['(false R (((X (! p4)) | (X p5)) | (X p3)))'],10
unsat49.txt,"['(true U (((l & (! m)) & (! p)) & (X (((l & m) & p) & (X (((! l) & ((m & (! p)) | ((! m) & p))) | ((l & m) & (! p))))))))', '(false R (p | ((! m) & (X l))))', '(false R ((l | (! p)) | m))']",10
lift_b_3.alaska,"['(false R (((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X ((bf0 & (! bf1)) | ((! bf0) & bf1))))))', '(! bf1)']",130
lift_b_f_3.alaska,"['(false R (((((! u) | ((((! bf0) | (X bf0)) & ((N (! bf0)) | bf0)) & (((! bf1) | (X bf1)) & ((N (! bf1)) | bf1)))) & ((bf0 | bf1) | (X (((! bf0) & (! bf1)) | (bf0 & (! bf1)))))) & (((! bf0) | bf1) | (X ((((! bf0) & (! bf1)) | (bf0 & (! bf1))) | ((! bf0) & bf1))))) & ((bf0 | (! bf1)) | (X ((bf0 & (! bf1)) | ((! bf0) & bf1))))))', '(! bf1)']",100
